==13712== NVPROF is profiling process 13712, command: ./main
==13712== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13712== Profiling application: ./main
==13712== Profiling result:
==13712== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"l2_tex_hit_rate","L2 Cache Hit Rate",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"unique_warps_launched","Number of warps launched",8,8,8
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"sm_efficiency","Multiprocessor Activity",6.002971%,7.741673%,6.833204%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"achieved_occupancy","Achieved Occupancy",0.017284,0.031245,0.024297
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"ipc","Executed IPC",0.072680,0.194891,0.135735
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"issued_ipc","Issued IPC",0.074207,0.197536,0.138611
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"issue_slot_utilization","Issue Slot Utilization",1.538184%,4.063990%,2.859115%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.061527,0.161844,0.114886
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"special_fu_utilization","Special Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.003176%,0.017705%,0.011712%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_read_transactions","Device Memory Read Transactions",0,104,1
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_read_throughput","Device Memory Read Throughput",0.000000B/s,604.884338MB/s,7.484735MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_write_throughput","Device Memory Write Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_utilization","Device Memory Utilization","Idle (0)","Low (1)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,3328,41
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",80,"dram_write_bytes","Total bytes written from L2 cache to DRAM",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_per_warp","Instructions per warp",48.500000,48.500000,48.500000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"warp_execution_efficiency","Warp Execution Efficiency",82.184278%,82.184278%,82.184278%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",77.351804%,77.351804%,77.351804%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_replay_overhead","Instruction Replay Overhead",0.051546,0.051546,0.051546
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gld_transactions_per_request","Global Load Transactions Per Request",13.250000,13.250000,13.250000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gst_transactions_per_request","Global Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gld_transactions","Global Load Transactions",106,106,106
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gst_transactions","Global Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_read_transactions","L2 Read Transactions",142,198,168
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_write_transactions","L2 Write Transactions",113,113,113
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gld_requested_throughput","Requested Global Load Throughput",301.795670MB/s,306.155478MB/s,304.368822MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gst_requested_throughput","Requested Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gld_throughput","Global Load Throughput",313.867496MB/s,318.401697MB/s,316.543590MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gst_throughput","Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"tex_cache_hit_rate","Unified Cache Hit Rate",82.666667%,82.666667%,82.666667%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"tex_cache_throughput","Unified Cache Throughput",313.867496MB/s,318.401697MB/s,316.543590MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",313.867496MB/s,318.401697MB/s,316.543590MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_read_throughput","L2 Throughput (Reads)",1.679337GB/s,2.364127GB/s,1.997423GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_write_throughput","L2 Throughput (Writes)",1.332145GB/s,1.351389GB/s,1.343504GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_write_throughput","System Memory Write Throughput",60.359134MB/s,61.231095MB/s,60.873460MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gld_efficiency","Global Memory Load Efficiency",96.153846%,96.153846%,96.153846%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"gst_efficiency","Global Memory Store Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"tex_cache_transactions","Unified Cache Transactions",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_sp","Floating Point Operations(Single Precision)",6800,6800,6800
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",400,400,400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",3000,3000,3000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",400,400,400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",100,100,100
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed","Instructions Executed",388,388,388
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_issued","Instructions Issued",408,408,408
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",7.113913%,41.662658%,15.708028%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",10.661022%,19.124742%,16.360579%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_memory_dependency","Issue Stall Reasons (Data Request)",8.053498%,14.513639%,12.384761%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_other","Issue Stall Reasons (Other)",1.597229%,4.322377%,2.731816%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",37.073030%,59.179299%,51.424997%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.096219%,0.172295%,0.147639%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_fp_32","FP Instructions(Single)",4400,4400,4400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_integer","Integer Instructions",2424,2424,2424
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_bit_convert","Bit-Convert Instructions",300,300,300
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_control","Control-Flow Instructions",456,456,456
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_compute_ld_st","Load/Store Instructions",300,300,300
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_misc","Misc Instructions",1724,1724,1724
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"issue_slots","Issue Slots",388,388,388
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"cf_issued","Issued Control-Flow Instructions",20,20,20
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"cf_executed","Executed Control-Flow Instructions",20,20,20
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ldst_issued","Issued Load/Store Instructions",55,55,55
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"ldst_executed","Executed Load/Store Instructions",28,28,28
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"atomic_transactions","Atomic Transactions",100,100,100
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"atomic_transactions_per_request","Atomic Transactions Per Request",25.000000,25.000000,25.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_atomic_throughput","L2 Throughput (Atomic requests)",1.178889GB/s,1.195920GB/s,1.188942GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_atomic_transactions","L2 Transactions (Atomic requests)",200,200,200
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.846724%,1.429052%,1.234514%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.000000%,0.017203%,0.007665%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,166
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"pcie_total_data_received","PCIe Total Data Received",0,512,115
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_global_loads","Warp level instructions for global loads",8,8,8
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_global_stores","Warp level instructions for global stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_global_reductions","Warp level instructions for global reductions",4,4,4
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",832,832,832
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",40,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
