"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
ms,us,,,,,,,,B,B,B,MB/s,,,,,,B,,,
563.779789,3.680000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1300
563.785421,2.400000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1302
563.791469,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1304
563.797197,2.593000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1306
563.802093,2.465000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1308
563.807246,2.720000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1310
563.811662,5.312000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1312
563.817550,2.464000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1314
563.821998,3.712000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1316
563.826350,6.177000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1318
563.833103,5.184000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1320
563.868503,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
563.923954,217.705000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1324
564.023211,116.453000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
564.103598,2.241000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
564.105839,6.208000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
564.146886,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
564.170705,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
564.172017,5.665000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
564.347555,3.392000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1328
564.353540,2.271000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1330
564.358756,3.680000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1332
564.364100,2.400000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1334
564.370020,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1336
564.375652,2.560000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1338
564.380740,2.497000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1340
564.385765,2.720000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1342
564.390373,5.408000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1344
564.396389,2.464000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1346
564.400421,3.712000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1348
564.405125,5.216000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1350
564.410886,5.312000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1352
564.445904,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
564.501481,215.625000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1356
564.599138,116.005000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
564.679301,2.208000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
564.681509,6.145000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
564.722482,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
564.745256,1.280000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
564.746536,5.664000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
564.926074,3.360000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1360
564.932026,2.304000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1362
564.937210,3.713000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1364
564.942267,2.432000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1366
564.948571,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1368
564.953691,2.592000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1370
564.959068,2.463000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1372
564.964796,2.848000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1374
564.968604,5.248000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1376
564.974940,2.464000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1378
564.978684,3.745000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1380
564.983100,5.697000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1382
564.989372,5.185000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1384
565.024497,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
565.080800,215.689000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1388
565.179865,114.661000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
565.258780,2.240000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
565.261020,6.177000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
565.301757,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
565.324415,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
565.325727,5.664000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
565.501905,3.488000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1392
565.507921,2.304000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1394
565.513233,3.745000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1396
565.518418,2.400000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1398
565.524786,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1400
565.530034,2.560000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1402
565.535090,2.496000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1404
565.540082,2.753000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1406
565.544787,5.376000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1408
565.550739,2.464000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1410
565.554931,3.744000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1412
565.559507,5.504000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1414
565.565556,5.280000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1416
565.600719,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
565.655575,223.561000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1420
565.752720,124.453000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
565.841107,2.240000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
565.843347,6.113000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
565.884876,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
565.909718,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
565.911030,5.601000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
566.038310,3.392000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1424
566.043879,2.303000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1426
566.048902,3.681000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1428
566.054535,2.624000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1430
566.060679,2.976000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1432
566.066183,2.560000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1434
566.071399,2.497000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1436
566.076232,2.720000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1438
566.080872,5.248000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1440
566.086664,2.432000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1442
566.091080,3.744000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1444
566.095817,6.911000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1446
566.103241,5.216000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1448
566.138198,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
566.194508,216.841000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1452
566.295077,114.309000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
566.373288,2.208000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
566.375496,6.177000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
566.416898,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
566.440203,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
566.441515,5.664000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
566.618141,3.424000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1456
566.624285,2.304000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1458
566.629341,3.713000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1460
566.634494,2.432000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1462
566.640766,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1464
566.646270,2.592000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1466
566.651007,2.591000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1468
566.655935,3.200000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1470
566.661119,5.280000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1472
566.666975,2.464000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1474
566.671199,3.712000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1476
566.675839,5.633000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1478
566.682047,5.345000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1480
566.716915,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
566.772675,214.313000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1484
566.871356,113.669000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
566.949471,2.241000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
566.951712,6.080000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
566.992373,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
567.015874,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
567.017186,5.664000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
567.252918,3.520000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1488
567.258998,2.273000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1490
567.264343,3.680000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1492
567.269719,2.368000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1494
567.275895,2.976000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1496
567.280984,2.560000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1498
567.286232,2.464000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1500
567.307416,2.465000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1502
567.313016,5.281000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1504
567.318841,2.432000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1506
567.323577,3.744000,13,1,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1508
567.328441,5.601000,12,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1510
567.334650,5.152000,1,4,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1512
567.375005,,,,,,,,,,,,,,,,,,"PC 0x16c6f8a9","0x7fe2fe000000","[Unified Memory CPU page faults]",
567.482175,162.215000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"binaryCrossEntropyCost(float*, float*, int, float*)",1516
567.538262,104.165000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,"53","0x7fe2fe000000","[Unified Memory GPU page faults]",
567.611578,2.208000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy HtoD]",
567.613786,6.144000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy HtoD]",
567.649843,,,,,,,,,,,,,,,,,,"PC 0x16c6f982","0x7fe2fe000000","[Unified Memory CPU page faults]",
567.675612,1.312000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,4096.000000,"0x7fe2fe000000","[Unified Memory Memcpy DtoH]",
567.676924,5.696000,,,,,,,,,,,,,,"NVIDIA GeForce GTX 1080 Ti (0)",,,61440.000000,"0x7fe2fe001000","[Unified Memory Memcpy DtoH]",
567.818893,3.328000,13,4,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1520
567.825133,2.304000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationForward(float*, float*, int, int)",1522
567.830189,3.712000,13,1,1,8,8,1,32,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerForward(float*, float*, float*, float*, int, int, int, int)",1524
567.835949,2.400000,1,1,1,256,1,1,12,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationForward(float*, float*, int, int)",1526
567.841870,3.008000,1,1,1,256,1,1,16,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"dBinaryCrossEntropyCost(float*, float*, float*, int)",1528
567.847438,2.560000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"sigmoidActivationBackprop(float*, float*, float*, int, int)",1530
567.852174,2.464000,13,4,1,8,8,1,40,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerBackprop(float*, float*, float*, int, int, int, int)",1532
567.857166,2.720000,1,1,1,256,1,1,14,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateBias(float*, float*, int, int, int, float)",1534
567.862446,5.217000,4,1,1,8,8,1,31,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",1536
567.868175,2.432000,12,1,1,256,1,1,8,0,0,,,,,"NVIDIA GeForce GTX 1080 Ti (0)","1","7",,,"reluActivationBackprop(float*, float*, float*, int, int)",1538
