==14716== NVPROF is profiling process 14716, command: ./main
==14716== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==14716== Profiling application: ./main
==14716== Profiling result:
==14716== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.007115%,0.017576%,0.012007%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_read_transactions","Device Memory Read Transactions",0,100,6
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_write_transactions","Device Memory Write Transactions",4,4,4
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_read_throughput","Device Memory Read Throughput",0.000000B/s,582.841446MB/s,39.672967MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_write_throughput","Device Memory Write Throughput",22.150301MB/s,23.358269MB/s,22.998650MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"ecc_transactions","ECC Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"ecc_throughput","ECC Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_read_bytes","Total bytes read from DRAM to L2 cache",0,3200,220
"NVIDIA GeForce GTX 1080 Ti (0)","linearLayerUpdateWeights(float*, float*, float*, int, int, int, int, float)",40,"dram_write_bytes","Total bytes written from L2 cache to DRAM",128,128,128
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_per_warp","Instructions per warp",48.500000,48.500000,48.500000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"branch_efficiency","Branch Efficiency",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"warp_execution_efficiency","Warp Execution Efficiency",82.184278%,82.184278%,82.184278%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"warp_nonpred_execution_efficiency","Warp Non-Predicated Execution Efficiency",77.351804%,77.351804%,77.351804%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_replay_overhead","Instruction Replay Overhead",0.051546,0.051546,0.051546
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_load_transactions_per_request","Shared Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_store_transactions_per_request","Shared Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_load_transactions_per_request","Local Memory Load Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_store_transactions_per_request","Local Memory Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gld_transactions_per_request","Global Load Transactions Per Request",13.250000,13.250000,13.250000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gst_transactions_per_request","Global Store Transactions Per Request",0.000000,0.000000,0.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_store_transactions","Shared Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_load_transactions","Shared Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_load_transactions","Local Load Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_store_transactions","Local Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gld_transactions","Global Load Transactions",106,106,106
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gst_transactions","Global Store Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_read_transactions","System Memory Read Transactions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_write_transactions","System Memory Write Transactions",5,5,5
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_read_transactions","L2 Read Transactions",142,198,164
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_write_transactions","L2 Write Transactions",113,113,113
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"global_hit_rate","Global Hit Rate in unified l1/tex",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_hit_rate","Local Hit Rate",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gld_requested_throughput","Requested Global Load Throughput",302.513660MB/s,305.420116MB/s,304.117072MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gst_requested_throughput","Requested Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gld_throughput","Global Load Throughput",314.614207MB/s,317.636922MB/s,316.281770MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gst_throughput","Global Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_memory_overhead","Local Memory Overhead",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"tex_cache_hit_rate","Unified Cache Hit Rate",82.666667%,82.666667%,82.666667%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_read_hit_rate","L2 Hit Rate (Texture Reads)",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_write_hit_rate","L2 Hit Rate (Texture Writes)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"tex_cache_throughput","Unified Cache Throughput",314.614207MB/s,317.636922MB/s,316.281770MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_read_throughput","L2 Throughput (Texture Reads)",314.614207MB/s,317.636922MB/s,316.281770MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_write_throughput","L2 Throughput (Texture Writes)",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_read_throughput","L2 Throughput (Reads)",1.678005GB/s,2.362234GB/s,1.953004GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_write_throughput","L2 Throughput (Writes)",1.335314GB/s,1.348143GB/s,1.342393GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_read_throughput","System Memory Read Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_write_throughput","System Memory Write Throughput",60.502731MB/s,61.084023MB/s,60.823110MB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_load_throughput","Local Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_store_throughput","Local Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_load_throughput","Shared Memory Load Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_store_throughput","Shared Memory Store Throughput",0.000000B/s,0.000000B/s,0.000000B/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gld_efficiency","Global Memory Load Efficiency",96.153846%,96.153846%,96.153846%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"gst_efficiency","Global Memory Store Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"tex_cache_transactions","Unified Cache Transactions",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_dp_add","Floating Point Operations(Double Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_dp_fma","Floating Point Operations(Double Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_dp_mul","Floating Point Operations(Double Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_sp","Floating Point Operations(Single Precision)",6800,6800,6800
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_sp_add","Floating Point Operations(Single Precision Add)",400,400,400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_sp_fma","Floating Point Operations(Single Precision FMA)",3000,3000,3000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_sp_mul","Floating Point Operation(Single Precision Mul)",400,400,400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_sp_special","Floating Point Operations(Single Precision Special)",100,100,100
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed","Instructions Executed",388,388,388
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_issued","Instructions Issued",408,408,408
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_utilization","System Memory Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_inst_fetch","Issue Stall Reasons (Instructions Fetch)",7.119105%,49.671509%,16.359416%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_exec_dependency","Issue Stall Reasons (Execution Dependency)",10.243361%,19.144533%,16.368702%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_memory_dependency","Issue Stall Reasons (Data Request)",7.670954%,14.582261%,12.374205%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_texture","Issue Stall Reasons (Texture)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_sync","Issue Stall Reasons (Synchronization)",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_other","Issue Stall Reasons (Other)",1.859944%,4.411277%,2.950503%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_constant_memory_dependency","Issue Stall Reasons (Immediate constant)",29.064495%,59.020421%,50.559084%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_pipe_busy","Issue Stall Reasons (Pipe Busy)",0.092533%,0.172473%,0.147623%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"shared_efficiency","Shared Memory Efficiency",0.000000%,0.000000%,0.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_fp_32","FP Instructions(Single)",4400,4400,4400
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_fp_64","FP Instructions(Double)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_integer","Integer Instructions",2424,2424,2424
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_bit_convert","Bit-Convert Instructions",300,300,300
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_control","Control-Flow Instructions",456,456,456
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_compute_ld_st","Load/Store Instructions",300,300,300
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_misc","Misc Instructions",1724,1724,1724
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"issue_slots","Issue Slots",388,388,388
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"cf_issued","Issued Control-Flow Instructions",20,20,20
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"cf_executed","Executed Control-Flow Instructions",20,20,20
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"ldst_issued","Issued Load/Store Instructions",55,55,55
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"ldst_executed","Executed Load/Store Instructions",28,28,28
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"atomic_transactions","Atomic Transactions",100,100,100
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"atomic_transactions_per_request","Atomic Transactions Per Request",25.000000,25.000000,25.000000
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_atomic_throughput","L2 Throughput (Atomic requests)",1.181694GB/s,1.193047GB/s,1.187958GB/s
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_atomic_transactions","L2 Transactions (Atomic requests)",200,200,200
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.786527%,1.426362%,1.232323%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.000000%,0.017185%,0.008144%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_fp_16","HP Instructions(Half)",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,204
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"pcie_total_data_received","PCIe Total Data Received",0,512,51
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_global_loads","Warp level instructions for global loads",8,8,8
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_global_stores","Warp level instructions for global stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_global_reductions","Warp level instructions for global reductions",4,4,4
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",832,832,832
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",3200,3200,3200
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"global_load_requests","Total number of global load requests from Multiprocessor",26,26,26
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"global_store_requests","Total number of global store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",13,13,13
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"l2_tex_hit_rate","L2 Cache Hit Rate",100.000000%,100.000000%,100.000000%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"texture_load_requests","Total number of texture Load requests from Multiprocessor",0,0,0
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"unique_warps_launched","Number of warps launched",8,8,8
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"sm_efficiency","Multiprocessor Activity",0.479717%,0.892379%,0.725133%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"achieved_occupancy","Achieved Occupancy",0.089797,0.093721,0.092026
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"ipc","Executed IPC",0.229722,0.361940,0.301892
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"issued_ipc","Issued IPC",0.177623,0.382381,0.328994
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"issue_slot_utilization","Issue Slot Utilization",4.222899%,9.090909%,7.821682%
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.169351,0.364232,0.312737
"NVIDIA GeForce GTX 1080 Ti (0)","binaryCrossEntropyCost(float*, float*, int, float*)",20,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
